"NUM_CORR_ACI","SIGLA_ACO","P_MIN","P_MAX","C_VIS","P_GUSA","SI_GUSA","cbs","pbs","cp1","pp1","CAL","CALCARIO","DOLCA","DOLCR","NEFE","CAO_INPUT","MGO_INPUT","NEFE_REAL","SUCATA_TOTAL","CARGA_LIQUIDA","PS_TA","sep1","TFS","TPAN"
"491910","32Z2AA000190056099",40.00,55.00,0.19,112.00,34.00,,,2.44,28.75,2027.00,589.00,2787.00,3923.00,0.00,4847.30,1756.65,0.00,27700.00,161740.00,0.00,"***",,1651.00
"491911","32Z2AA000190056099",40.00,55.00,0.19,110.00,36.00,5.36,35.06,,,2019.00,588.00,2390.00,3269.00,0.00,4432.92,1507.47,0.00,27900.00,161840.00,0.00,"***",1697.00,1629.00
"491913","JYCHAS0160001060X9",0.00,25.00,16.00,112.00,27.00,4.48,12.40,13.05,15.76,4424.00,0.00,4152.00,344.00,184.00,6220.80,1653.28,0.00,41300.00,142600.00,0.00,"***",1644.00,1610.00
"491914","JYCHAS0160001060X9",0.00,25.00,16.00,107.00,42.00,,,12.85,17.17,5697.00,0.00,4761.00,338.00,229.00,7695.03,1916.82,0.00,41900.00,146260.00,0.00,"***",1681.00,1641.00
"491917","DDC1AA0130001200X9",0.00,25.00,13.00,98.00,34.00,,,,,4873.00,0.00,2927.00,833.00,209.00,6211.74,1359.50,0.00,36900.00,144760.00,0.00,"***",,1637.00
"491918","DDC1AA0130001200X9",0.00,25.00,13.00,112.00,36.00,,,9.75,19.83,4150.00,0.00,3038.00,338.00,227.00,5429.28,1270.88,0.00,41900.00,145360.00,0.00,"***",,1636.00
"491919","MBA2AA000150010099",0.00,15.00,0.15,101.00,39.00,,,2.85,14.17,5115.00,587.00,2404.00,4356.00,358.00,7677.07,1862.50,0.00,31500.00,157860.00,0.00,"***",,1637.00
"491920","DDC1AA0150001250X9",0.00,25.00,15.00,111.00,39.00,4.12,23.83,7.77,21.63,5575.00,584.00,1991.00,2254.00,443.00,7211.29,1370.70,0.00,31500.00,158360.00,0.00,"***",1674.00,1634.00
"491921","DDC1AA0120000860X9",0.00,25.00,12.00,108.00,43.00,14.23,20.25,12.47,18.44,7636.00,467.00,4471.00,359.00,324.00,9627.55,1945.20,0.00,25000.00,155760.00,0.00,"***",1663.00,1605.00
"491922","DDC1AA0120000860X9",0.00,25.00,12.00,99.00,20.00,9.83,14.91,9.78,15.18,6431.00,0.00,3657.00,0.00,142.00,7736.19,1528.36,0.00,25100.00,157160.00,0.00,"***",1660.00,1616.00
"491923","DDC1AA0120000860X9",0.00,25.00,12.00,106.00,29.00,,,9.51,16.41,4601.00,593.00,2115.00,3794.00,261.00,6878.23,1640.57,0.00,28100.00,158060.00,0.00,"***",,1603.00
"491924","DDCDAA0120000860X9",0.00,25.00,12.00,114.00,29.00,7.68,14.81,8.39,15.06,4699.00,589.00,2762.00,2232.00,147.00,6762.23,1577.62,0.00,26300.00,157760.00,0.00,"***",1647.00,1623.00
"491925","DDC1AA0120000860X9",0.00,25.00,12.00,113.00,32.00,5.70,18.31,8.44,17.98,5159.00,0.00,3836.00,341.00,363.00,6751.68,1585.21,0.00,30900.00,155860.00,0.00,"***",1662.00,1633.00
"595645","TGCDAA008000061099",0.00,25.00,8.00,108.00,42.00,,,5.87,11.36,3653.00,0.00,5489.00,208.00,0.00,6100.65,2031.46,0.00,27150.00,161740.00,0.00,"***",1687.00,1606.00
"595647","AAC3AA0040000210X9",0.00,25.00,4.00,111.00,32.00,5.01,22.27,3.21,16.47,3969.00,509.00,4077.00,1349.00,0.00,6378.34,1812.13,0.00,25500.00,154440.00,0.00,"***",1684.00,1620.00
"595648","AAC3AA0040000210X9",0.00,25.00,4.00,112.00,38.00,,,5.15,11.74,3178.00,511.00,2476.00,5603.00,0.00,6279.17,2010.07,0.00,27400.00,160040.00,0.00,"***",,1614.00
"595649","TNZ2AA000180056099",35.00,50.00,0.18,102.00,15.00,,,2.70,18.83,2021.00,512.00,4252.00,1233.00,0.00,4614.10,1751.75,0.00,28100.00,159840.00,0.00,"***",,1628.00
"595650","TNZ2AA000180056099",35.00,50.00,0.18,103.00,20.00,,,2.32,27.09,2022.00,515.00,4126.00,1493.00,0.00,4642.03,1757.17,0.00,27600.00,161740.00,0.00,"***",,1658.00
"595651","TNZ2AA000180056099",35.00,50.00,0.18,106.00,27.00,4.72,29.07,3.05,26.23,2023.00,512.00,3562.00,2074.00,0.00,4562.29,1675.53,0.00,28300.00,161840.00,0.00,"***",1697.00,1643.00
"595653","TNZ2AA000180056099",35.00,50.00,0.18,116.00,38.00,,,3.48,19.97,2020.00,509.00,4432.00,3280.00,0.00,5373.40,2179.41,0.00,28300.00,161940.00,0.00,"***",,1639.00
"595654","JYCHAS0160001260X9",0.00,25.00,16.00,109.00,28.00,8.94,21.30,10.75,21.06,4111.00,0.00,4589.00,211.00,368.00,6095.58,1757.90,368.00,26000.00,152940.00,0.00,"***",1674.00,
"595655","JYCHAS0160001260X9",0.00,25.00,16.00,113.00,22.00,6.19,18.37,12.95,20.72,4284.00,0.00,4582.00,213.00,369.00,6253.77,1764.60,369.00,26900.00,154640.00,0.00,"***",1680.00,
"595656","JYCCAS0160001160X9",0.00,25.00,16.00,107.00,22.00,14.33,20.59,,,4066.00,0.00,4554.00,213.00,366.00,6037.59,1744.46,366.00,25500.00,153240.00,0.00,"***",1673.00,
"595657","JYCHAS0160001060X9",0.00,25.00,16.00,114.00,25.00,,,12.92,26.76,2373.00,0.00,5273.00,213.00,144.00,4808.22,1897.08,144.00,40600.00,139140.00,0.00,"***",1692.00,1645.00
"595658","24JDAA000100010099",0.00,10.00,0.10,114.00,25.00,,,2.84,17.81,3779.00,973.00,4409.00,949.00,239.00,6488.84,1863.39,239.00,30300.00,158040.00,0.00,"***",1694.00,1644.00
"595659","JYCHAS0160001060X9",0.00,25.00,16.00,114.00,32.00,,,7.02,27.30,4606.00,457.00,5309.00,212.00,366.00,7157.78,2043.28,366.00,30400.00,157860.00,0.00,"***",,1665.00
"595660","JYCHAS0160001060X9",0.00,25.00,16.00,114.00,46.00,6.01,14.18,10.92,15.08,5599.00,0.00,6402.00,208.00,392.00,8348.67,2430.05,392.00,42600.00,145360.00,0.00,"***",1681.00,1638.00
"595661","24JDAA000100010099",0.00,10.00,0.10,120.00,55.00,,,3.06,13.28,7156.00,971.00,7204.00,1028.00,414.00,10996.00,2968.71,414.00,24400.00,158860.00,0.00,"***",,1651.00
"595662","MBA2AA000150010099",0.00,15.00,0.15,105.00,36.00,,,2.76,12.96,4045.00,509.00,4391.00,2437.00,237.00,6958.78,2115.39,237.00,35100.00,152860.00,0.00,"***",1690.00,
"595663","MBA2AA000150010099",0.00,15.00,0.15,108.00,31.00,,,,,5881.00,509.00,2258.00,5646.00,230.00,8701.39,2080.92,230.00,31100.00,152860.00,0.00,"***",,
"595664","DDC1AA0130001200X9",0.00,25.00,13.00,105.00,35.00,4.84,24.44,,,3557.00,0.00,3720.00,0.00,455.00,5093.61,1405.45,455.00,36800.00,152160.00,0.00,"***",1674.00,1622.00
"595665","DDC1AA0150001250X9",0.00,25.00,15.00,103.00,32.00,7.24,27.77,11.72,21.75,4418.00,0.00,3434.00,0.00,227.00,5757.06,1354.12,227.00,31000.00,155960.00,0.00,"***",1674.00,1617.00
"595667","MBA2AA000150010099",0.00,15.00,0.15,106.00,29.00,,,2.80,11.76,5790.00,515.00,3341.00,3191.00,233.00,8329.81,1992.16,233.00,25300.00,158960.00,0.00,"***",,1624.00
"595668","DDC1AA0120000860X9",0.00,25.00,12.00,117.00,44.00,7.31,14.23,6.72,12.64,6756.00,509.00,6482.00,386.00,363.00,9806.86,2571.79,363.00,25000.00,155860.00,0.00,"***",1658.00,1588.00
"595669","DDC1AA0120000860X9",0.00,25.00,12.00,105.00,16.00,5.90,10.44,8.85,11.71,6877.00,398.00,4840.00,206.00,250.00,9009.67,1998.03,250.00,31200.00,158360.00,0.00,"***",1637.00,
"595670","DDC1AA0120000860X9",0.00,25.00,12.00,107.00,19.00,12.40,12.01,9.69,13.00,4187.00,0.00,4775.00,201.00,252.00,6252.24,1821.28,252.00,27600.00,156660.00,0.00,"***",,1625.00
"491928","GXCHAS018000145099",0.00,25.00,18.00,117.00,34.00,4.70,17.37,12.90,19.45,7026.00,592.00,1397.00,3668.00,220.00,8746.70,1502.15,0.00,30400.00,154760.00,0.00,"***",1668.00,1620.00
"491930","GXCHAS018000145099",0.00,25.00,18.00,111.00,31.00,,,12.47,16.37,3690.00,0.00,2531.00,349.00,436.00,4761.75,1082.55,0.00,28700.00,149500.00,0.00,"***",,1619.00
"491931","GXCBAS016000145099",0.00,25.00,16.00,96.00,32.00,,,9.64,17.80,8338.00,0.00,2697.00,339.00,616.00,9160.77,1367.93,0.00,31300.00,157860.00,0.00,"***",,1635.00
"491932","VJQ1AA000150015099",0.00,12.00,0.15,97.00,25.00,,,2.65,9.41,3978.00,1070.00,1444.00,4681.00,156.00,6536.59,1571.50,0.00,22500.00,159260.00,3200.00,"***",1660.00,1614.00
"491933","DDCHAA0090000360X9",0.00,25.00,9.00,102.00,26.00,,,5.27,12.99,4387.00,592.00,2366.00,2945.00,0.00,6518.96,1559.83,0.00,27700.00,159560.00,3500.00,"***",,1633.00
"491934","QECDAA0090000360X9",0.00,25.00,9.00,110.00,28.00,,,4.62,14.09,4366.00,596.00,3409.00,773.00,0.00,6285.55,1512.21,0.00,25300.00,153060.00,2200.00,"***",,1647.00
"491935","QECDAA0090000360X9",0.00,25.00,9.00,103.00,22.00,5.01,15.09,5.89,13.94,4171.00,595.00,3253.00,1071.00,0.00,6127.10,1504.57,0.00,25100.00,153260.00,2000.00,"***",,1639.00
"491936","QECDAA0090000360X9",0.00,25.00,9.00,100.00,21.00,,,5.35,12.21,4107.00,600.00,3498.00,643.00,0.00,6046.74,1505.43,0.00,24900.00,153960.00,0.00,"***",1678.00,1649.00
"491937","VJQ1AA000150015099",0.00,12.00,0.15,103.00,31.00,,,2.94,7.80,5609.00,1050.00,2293.00,3259.00,0.00,7980.48,1676.26,0.00,26900.00,161560.00,6200.00,"***",1676.00,1617.00
"491938","VJQ1AA000150015099",0.00,12.00,0.15,117.00,35.00,,,3.60,8.75,6769.00,0.00,4563.00,347.00,0.00,8599.92,1906.70,0.00,27300.00,162760.00,8300.00,"***",1668.00,1621.00
"491939","QECDAA0090000360X9",0.00,25.00,9.00,116.00,33.00,,,5.72,13.33,6364.00,0.00,4356.00,341.00,0.00,8121.93,1817.06,0.00,24200.00,154060.00,2200.00,"***",,1645.00
"491940","DDCHAA0090000360X9",0.00,25.00,9.00,96.00,32.00,4.46,22.50,4.98,16.65,4544.00,0.00,3814.00,340.00,0.00,6168.84,1547.02,0.00,25800.00,153260.00,2000.00,"***",1695.00,1644.00
"491941","DDCHAA0090000360X9",0.00,25.00,9.00,103.00,28.00,3.52,16.03,6.83,13.48,6483.00,0.00,3670.00,347.00,0.00,7905.30,1597.71,0.00,27100.00,160460.00,8300.00,"***",1662.00,1644.00
"491942","DDCHAA0090000360X9",0.00,25.00,9.00,110.00,23.00,3.92,11.92,,,5091.00,0.00,3650.00,344.00,0.00,6600.15,1520.97,0.00,27400.00,161000.00,5300.00,"***",1655.00,1637.00
"491943","QECDAA0090000360X9",0.00,25.00,9.00,107.00,25.00,,,5.22,14.35,4562.00,0.00,3548.00,334.00,0.00,6055.92,1459.06,0.00,25300.00,153060.00,1800.00,"***",,1660.00
"491944","QECDAA0090000360X9",0.00,25.00,9.00,115.00,46.00,,,6.17,11.72,6647.00,0.00,5086.00,344.00,0.00,8736.51,2072.65,0.00,25200.00,152900.00,2000.00,"***",,1625.00
"491945","DDCHAA0090000360X9",0.00,25.00,9.00,112.00,50.00,8.63,20.66,7.80,18.87,4926.00,0.00,4771.00,349.00,0.00,6986.43,1883.55,0.00,27300.00,159360.00,7200.00,"***",1680.00,1633.00
"491947","AACHAA0120000360X9",0.00,25.00,12.00,110.00,35.00,,,7.22,12.95,7700.00,0.00,3863.00,283.00,0.00,9108.63,1710.73,0.00,27600.00,158960.00,7800.00,"***",,1664.00
"491948","MBA2AA000150010099",0.00,15.00,0.15,116.00,47.00,,,3.13,10.04,8283.00,590.00,3669.00,3614.00,416.00,10987.33,2304.94,0.00,28100.00,161660.00,0.00,"***",,1617.00
"595672","DDC1AA0120000860X9",0.00,25.00,12.00,115.00,41.00,,,6.45,16.60,4851.00,0.00,6786.00,201.00,139.00,7835.04,2518.11,139.00,38300.00,145160.00,0.00,"***",,
"595673","DDC1AA0120000860X9",0.00,25.00,12.00,118.00,48.00,,,10.04,16.29,5360.00,514.00,5577.00,478.00,269.00,8107.34,2220.15,269.00,26900.00,154660.00,0.00,"***",,1632.00
"595674","DDC1AA0120000860X9",0.00,25.00,12.00,111.00,30.00,6.44,20.05,8.92,18.48,7431.00,512.00,3943.00,1642.00,142.00,9632.05,1993.90,142.00,27700.00,156360.00,0.00,"***",1698.00,1639.00
"595675","GXCHAS018000145099",0.00,25.00,18.00,121.00,45.00,8.10,13.35,12.58,14.10,4161.00,0.00,4764.00,0.00,206.00,6156.45,1780.17,206.00,30100.00,151360.00,0.00,"***",1684.00,1598.00
"595676","GXCCAS018000145099",0.00,25.00,18.00,115.00,44.00,7.56,13.16,11.74,13.50,4111.00,0.00,4656.00,213.00,453.00,6128.40,1780.37,453.00,28600.00,151160.00,0.00,"***",1685.00,1619.00
"595678","GXCHAS016000145099",0.00,25.00,16.00,106.00,29.00,,,14.68,14.56,5010.00,976.00,3875.00,2251.00,0.00,7808.69,1983.23,0.00,28100.00,161360.00,8200.00,"***",,
"595679","VJQ1AA000150015099",0.00,12.00,0.15,117.00,35.00,7.73,16.76,4.82,11.96,5613.00,967.00,5864.00,448.00,0.00,8724.17,2344.76,0.00,28700.00,161600.00,6000.00,"***",1684.00,1623.00
"595680","VJQ1AA000150015099",0.00,12.00,0.15,112.00,38.00,5.83,13.05,3.78,11.06,4443.00,974.00,3395.00,3828.00,0.00,7570.27,2080.24,0.00,28900.00,161660.00,7800.00,"***",1675.00,1609.00
"595681","VJQ1AA000150015099",0.00,12.00,0.15,109.00,30.00,,,3.40,9.54,4317.00,0.00,4798.00,195.00,0.00,6382.20,1834.29,0.00,28100.00,161800.00,8000.00,"***",,1609.00
"595682","VJQ1AA000150015099",0.00,12.00,0.15,108.00,23.00,5.09,18.85,2.84,10.05,3735.00,974.00,2645.00,4104.00,145.00,6642.91,1847.02,145.00,27800.00,161760.00,4800.00,"***",,1618.00
"595683","QECDAA0090000360X9",0.00,25.00,9.00,108.00,20.00,,,6.80,14.30,4169.00,0.00,4582.00,190.00,0.00,6139.23,1754.71,0.00,26100.00,155100.00,0.00,"***",,1628.00
"595684","QECDAA0090000360X9",0.00,25.00,9.00,116.00,26.00,4.96,11.24,5.85,11.21,6340.00,0.00,5135.00,185.00,0.00,8422.05,2044.85,0.00,25500.00,153760.00,2100.00,"***",1651.00,
"595685","QECDAA0090000360X9",0.00,25.00,9.00,117.00,24.00,,,4.83,14.65,6037.00,0.00,5142.00,0.00,0.00,8082.57,1998.71,0.00,25700.00,153460.00,2300.00,"***",1676.00,
"595686","QECDAA0090000360X9",0.00,25.00,9.00,102.00,24.00,,,4.63,13.69,5857.00,514.00,3826.00,1917.00,0.00,8203.94,1926.19,0.00,27300.00,161360.00,8100.00,"***",1682.00,
"595687","7PMAAS010000135099",0.00,18.00,10.00,99.00,55.00,4.95,12.78,5.61,13.00,6144.00,973.00,3556.00,3257.00,219.00,9040.49,2115.59,219.00,25100.00,153460.00,1700.00,"***",1685.00,1625.00
"595688","7PMAAS010000135099",0.00,18.00,10.00,105.00,26.00,4.07,9.13,4.92,10.99,6505.00,0.00,6606.00,211.00,0.00,9290.16,2543.21,0.00,27600.00,152060.00,8100.00,"***",1671.00,1545.00
"595690","JYCHAS0140000660X9",0.00,25.00,14.00,87.00,15.00,,,7.67,18.14,4058.00,0.00,4690.00,0.00,0.00,6025.14,1750.60,0.00,25000.00,198960.00,1200.00,"***",,1664.00
"595691","JYCHAS0140000660X9",0.00,25.00,14.00,104.00,36.00,,,10.31,13.55,4588.00,0.00,5037.00,212.00,144.00,6754.56,1929.77,144.00,27600.00,159560.00,8500.00,"***",,1643.00
"595692","JYCHAS0140000660X9",0.00,25.00,14.00,113.00,34.00,,,10.77,13.99,4822.00,0.00,4871.00,208.00,218.00,6891.18,1885.97,218.00,28000.00,159760.00,3400.00,"***",,1622.00
"595693","JYCHAS0140000660X9",0.00,25.00,14.00,114.00,49.00,7.26,21.00,10.41,18.92,7412.00,0.00,6026.00,209.00,235.00,9854.61,2396.80,235.00,27600.00,159660.00,5700.00,"***",,1629.00
"595694","JYCHAS0140000660X9",0.00,25.00,14.00,103.00,35.00,,,12.34,15.35,4509.00,0.00,4946.00,209.00,180.00,6636.42,1895.25,180.00,27200.00,159560.00,5700.00,"***",,1619.00
"491949","MBA2AA000150010099",0.00,15.00,0.15,96.00,25.00,,,2.77,13.09,3437.00,590.00,3669.00,1092.00,0.00,5648.29,1608.68,0.00,27700.00,161960.00,7900.00,"***",,1659.00
"595696","JYCHAS0140000660X9",0.00,25.00,14.00,107.00,24.00,,,9.90,14.64,4278.00,0.00,4557.00,199.00,253.00,6231.57,1753.53,253.00,27700.00,159160.00,0.00,"***",1668.00,1635.00
"595697","MBA2AA000150010099",0.00,15.00,0.15,108.00,14.00,,,2.20,6.48,4290.00,0.00,4786.00,201.00,0.00,6353.31,1830.06,0.00,27600.00,161660.00,6000.00,"***",,1623.00
"595698","MBA2AA000150010099",0.00,15.00,0.15,110.00,22.00,,,2.34,7.27,4338.00,0.00,4781.00,196.00,234.00,6393.90,1829.91,234.00,24000.00,161160.00,0.00,"***",,1633.00
